SMILES,bod_class,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,Kappa1,Kappa2,Kappa3,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,VSA_EState11,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
ClC(Cl)(Cl)Cl,0,151.87541072,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.952315935356246,0.0,2.5529,26.143,5.035573676110727,2.2677868380553634,3.857142857142857,0.0,0.0,2.011857892036909,0.7559289460184544,0.42857142857142844,0.0,0.0,1.16,6.16,1.7418482569208207,38.291985731272305,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6111111111111107,0.0,19.305555555555554,0.0,1,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCC(O)=O,1,75.0320284,3.0,3.0,1.0,2.0,2.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.39983969147865,63.32,-0.9702999999999999,16.6902,2.639918936339994,1.1895326240390471,0.5978626884552846,0.17462042625086102,0.0,2.639918936339994,1.1895326240390471,0.5978626884552846,0.17462042625086102,0.0,-0.5700000000000001,4.43,1.7215451895043727,3.429999999999999,5.733667477162185,17.62058908870513,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,5.733667477162185,0.0,6.544756405912575,0.0,0.0,0.0,5.969305287951849,10.84019487200289,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,0.0,0.0,0.0,0.0,5.969305287951849,5.969305287951849,6.544756405912575,0.0,0.0,0.0,0.0,0.0,5.733667477162185,5.106527394840706,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.166666666666664,0.0,0.0,2,0,0,0,0,0,0,1,0,2,0,5,3,1,0,0,0,0,1,5,3,3,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(O)CO,1,92.047344116,3.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.851836513210806,60.69,-1.6681000000000001,20.1784,3.3332046180625943,1.7071510027085632,1.0189718779350343,0.42149820593270626,0.05773502691896257,3.3332046180625943,1.7071510027085632,1.0189718779350343,0.42149820593270626,0.05773502691896257,-0.12,5.88,3.0849180327868857,2.1377319587628865,0.0,34.63731250129626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,6.103966387748303,13.213763929025836,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,6.103966387748303,0.0,0.0,0.0,0.0,6.103966387748303,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333336,0.0,0.0,3,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,2,6,3,3,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N[C@@H](CCC(N)=O)C(O)=O,1,146.06914218,5.0,5.0,4.0,3.0,3.0,5.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.996078831724944,106.41,-1.3361999999999998,34.03959999999999,5.409974546369656,2.804340371793938,1.9497187176048896,1.0189388484196829,0.4212363029499181,5.409974546369656,2.804340371793938,1.9497187176048896,1.0189388484196829,0.4212363029499181,-1.1,8.9,3.8375573921028465,3.8485659349463233,11.46733495432437,23.02485324129202,9.589074368143644,0.0,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176298435,0.0,0.0,11.46733495432437,18.88348407499998,0.0,0.0,0.0,0.0,11.876485017303356,16.573862349165076,9.589074368143644,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,17.918325846451317,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,16.573862349165076,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.666666666666664,0.0,0.0,5,0,0,0,0,0,0,2,0,3,0,10,7,2,0,0,0,0,4,8,5,5,3,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)N,0,60.06874825599999,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17405352967722,29.259999999999998,-0.5783,17.874400000000005,3.0245638646895836,1.152626080747077,0.9636113749942803,0.0,0.0,3.0245638646895836,1.152626080747077,0.9636113749942803,0.0,0.0,-0.08,3.9200000000000004,1.2624657534246575,253.91999999999993,5.842670270266239,19.104256489308913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,5.842670270266239,0.0,14.09534396535438,0.0,0.0,0.0,0.0,0.0,10.851582794220771,0.0,0.0,0.0,0.0,0.0,14.09534396535438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,14.09534396535438,0.0,0.0,5.842670270266239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2,0,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,0,0,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(O)C(Cl)(Cl)Cl,1,175.956247884,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53810980386041,20.23,2.127500000000001,36.58780000000001,6.848893852583003,3.1744469262915014,4.338008487217137,2.081159543169355,0.0,4.581107014527639,2.04055350726382,2.056776063417582,0.6937198477231185,0.0,0.8299999999999998,8.830000000000002,2.2189619577070254,2.402430194279351,0.0,14.500114141354164,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,5.106527394840706,0.0,0.0,0.0,23.241061145894705,0.0,0.0,0.0,0.0,34.802819670697545,5.106527394840706,0.0,0.0,0.0,0.0,34.802819670697545,13.847474399381248,0.0,0.0,5.601050810983688,0.0,3.792535935529771,0.0,0.0,9.39358674651346,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,39.909347065538256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5902777777777777,10.55324074074074,15.87037037037037,0.0,4,0,3,0,0,0,0,0,0,1,0,8,7,0,0,0,0,0,0,2,1,1,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,1,252.089877624,4.0,2.0,2.0,2.0,2.0,4.0,3.0,0.06666666666666667,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,110.00026108252523,58.2,1.7695999999999998,70.33840000000004,10.089999272823988,5.9796154955097816,4.390299098032741,3.2822897583296147,2.404675078821869,10.089999272823988,5.9796154955097816,4.390299098032741,3.2822897583296147,2.404675078821869,-2.6199999999999988,11.4692641265699,4.2423570760462965,1.688635569813371,10.633577208012662,11.938294241689578,10.333462436455168,0.0,11.126902983393991,60.6636706846161,0.0,0.0,0.0,4.794537184071822,0.0,0.0,9.589074368143644,0.0,10.633577208012662,0.0,5.538925252383345,0.0,71.7905736680101,0.0,0.0,11.938294241689578,5.316788604006331,10.111325788078153,4.794537184071822,0.0,0.0,60.6636706846161,11.126902983393991,0.0,0.0,0.0,5.538925252383345,0.0,5.907179729351506,6.031114512338072,11.570039764721418,5.907179729351506,0.0,11.126902983393991,0.0,0.0,60.6636706846161,10.633577208012662,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91666666666667,0.0,0.0,15,0,0,0,0,0,0,0,2,2,0,19,2,2,0,11,6,0,2,6,4,2,2,0,0,2,0,0,0,12,4,1,0,0,1,2,0,0,0,0,0,0
CC(O)CO,1,76.052429496,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.057602761014792,40.46,-0.6405000000000001,18.7666,3.178884241376089,1.5600252154174878,1.0315955518811348,0.26422384392782794,0.0,3.178884241376089,1.5600252154174878,1.0315955518811348,0.26422384392782794,0.0,-0.08,4.920000000000001,2.1751020408163266,3.92,0.0,22.92390314194263,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,13.027703587438927,6.606881964512918,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.71084835226122,0.0,0.0,0.0,0.0,0.0,6.103966387748303,6.606881964512918,0.0,0.0,6.923737199690624,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.833333333333332,0.0,0.0,3,0,0,0,0,0,0,0,0,2,0,5,4,0,0,0,0,0,1,4,2,2,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCO1,1,72.021129368,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.738371432644183,26.3,-0.06669999999999998,15.576,2.730710143300821,1.5504768156519495,0.9704701804574841,0.5692359281787078,0.1853954059492991,2.730710143300821,1.5504768156519495,0.9704701804574841,0.5692359281787078,0.1853954059492991,-0.53,2.693713646532438,0.707536304055025,0.25060486148478145,0.0,12.576187252464766,9.53140013787187,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53140013787187,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,5.969305287951849,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,5.969305287951849,0.0,5.969305287951849,13.027703587438928,0.0,0.0,0.0,0.0,4.736862953800049,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666668,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,5,0,1,0,4,0,0,0,4,2,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0,405.797771632,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.8,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,144.74276337968047,0.0,5.682800000000001,81.21600000000001,14.587655210166506,8.354834448616353,9.294475914629977,9.791961426781736,7.46047766432058,8.540223642018866,5.214176049617017,4.954289078731422,4.316900465921419,3.483641590366995,2.06,14.974961174872123,4.074683778471499,1.2808607895598967,0.0,24.835874432779107,0.0,11.835812092322787,6.4208216229260096,10.064572704227194,0.0,0.0,0.0,0.0,0.0,92.80751912186011,0.0,0.0,0.0,11.835812092322787,31.25669605570512,0.0,10.064572704227194,0.0,0.0,92.80751912186011,0.0,0.0,0.0,0.0,46.40375956093006,46.40375956093006,12.338727669087403,5.917906046161393,20.818748440638647,9.748344582882218,4.33335411348544,0.0,0.0,0.0,19.458786564573384,27.277472664755706,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,92.80751912186011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5031944444444445,-2.6971836419753066,51.00593364197531,0.0,10,0,8,0,0,0,0,0,0,0,0,18,8,0,0,11,1,0,0,0,0,0,0,0,0,8,0,0,0,1,6,3,0,0,3,0,0,0,0,0,5,3
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,1,229.885975404,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.43870177921967,20.23,4.005799999999999,48.146800000000006,8.06013754080031,4.068743904994967,3.3871132988916988,2.63020361566808,1.4640532430918096,5.036421756726492,2.556886012958059,1.8167840993920314,1.0899617666782826,0.5566149846991828,0.17999999999999988,9.269445438282649,3.2769974682229126,1.672676908811774,0.0,5.106527394840706,0.0,0.0,0.0,6.06636706846161,20.090533254965305,0.0,0.0,0.0,5.749511833283905,46.40375956093006,5.106527394840706,0.0,0.0,0.0,0.0,0.0,26.156900323426918,0.0,5.749511833283905,46.40375956093006,5.106527394840706,0.0,0.0,0.0,0.0,46.40375956093006,6.06636706846161,0.0,15.067899941223978,5.022633313741326,5.749511833283905,0.0,0.0,0.0,0.0,25.840045088249212,0.0,0.0,6.06636706846161,0.0,0.0,0.0,51.51028695577077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.575092592592595,22.20268518518518,0.0,6,0,4,0,0,0,0,0,0,1,0,11,5,0,0,3,3,0,0,2,1,1,1,0,0,5,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0
Cc1cc(O)ccc1Cl,0,142.018542524,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89384521297126,20.23,2.3540200000000002,37.853800000000014,5.8131578220965165,3.028587378976405,2.3406869163451023,1.565606627067099,0.7464194443350591,5.057228876078062,2.6506229059671775,1.9334867896044965,1.1415272877747467,0.6288708929411898,-0.6900000000000002,6.4303369434416355,2.2753640159448265,1.3601609847422498,0.0,5.106527394840706,0.0,6.923737199690624,5.563451491696996,18.19910120538483,5.022633313741326,0.0,0.0,0.0,5.749511833283905,11.600939890232516,5.106527394840706,0.0,0.0,0.0,6.923737199690624,0.0,28.785186010823153,0.0,5.749511833283905,11.600939890232516,5.106527394840706,0.0,0.0,0.0,0.0,11.600939890232516,30.686289896772447,5.022633313741326,0.0,5.749511833283905,0.0,0.0,0.0,0.0,0.0,5.749511833283905,5.022633313741326,5.563451491696996,0.0,18.19910120538483,6.923737199690624,0.0,16.70746728507322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.441574074074076,5.669537037037037,0.0,7,0,1,0,0,0,0,0,0,1,0,9,3,0,0,3,3,0,0,2,1,1,1,0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0
Nc1ccc(cc1)N=Nc2ccccc2,0,197.095297352,3.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2751658670628,50.739999999999995,3.6842000000000015,61.47240000000003,8.167929882896175,4.66793953766365,3.1270813820172823,1.9302218422140882,1.151119336397299,8.167929882896175,4.66793953766365,3.1270813820172823,1.9302218422140882,1.151119336397299,-2.1599999999999997,9.3971519262254,4.371400189024512,2.639650752833949,5.733667477162185,0.0,0.0,0.0,0.0,64.82580386741328,0.0,0.0,0.0,17.062158824050687,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,5.733667477162185,54.59730361615449,0.0,0.0,17.062158824050687,5.733667477162185,0.0,0.0,10.228500251258795,0.0,18.19910120538483,36.39820241076966,5.687386274683562,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.062158824050687,0.0,12.13273413692322,42.46456947923127,10.228500251258795,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00000000000001,0.0,0.0,12,0,0,0,0,0,0,3,0,0,0,15,3,1,0,6,6,0,2,3,3,2,1,0,0,1,2,0,0,9,3,0,0,0,0,2,0,0,0,0,0,0
OCCc1ccccc1,1,122.07316494,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95552110048619,20.23,1.2214,37.23180000000001,5.248178503821182,3.080464759133071,1.959205357403468,1.2433031955472913,0.7737766827159379,5.248178503821182,3.080464759133071,1.959205357403468,1.2433031955472913,0.7737766827159379,-0.8200000000000001,6.302249388753057,3.2539886368490754,1.8590386018272278,0.0,11.713409359353623,6.4208216229260096,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,35.89528683400505,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,30.33183534230805,11.984273114623004,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,6.4208216229260096,5.563451491696996,0.0,30.33183534230805,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.0,0.0,8,0,0,0,0,0,0,0,0,1,0,9,3,0,0,3,3,0,2,2,1,1,1,0,0,1,2,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
OCCS,1,78.013935812,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05349355782389,20.23,-0.09150000000000003,20.938799999999993,3.2030679443729264,1.7649110640673515,0.8944271909999157,0.29999999999999993,0.0,2.3086407533730107,1.1324555320336755,0.4472135954999578,0.09999999999999996,0.0,0.31,4.309999999999998,3.3099999999999983,2.309999999999998,0.0,17.466262966100413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,5.106527394840706,0.0,0.0,0.0,0.0,12.359735571259707,0.0,0.0,0.0,12.628789148012991,5.106527394840706,0.0,0.0,12.628789148012991,0.0,0.0,0.0,5.752853606746789,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,5.752853606746789,0.0,0.0,0.0,0.0,12.628789148012991,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.551697530864198,3.670524691358025,0.0,2,0,0,0,0,1,0,0,0,1,0,4,3,0,0,0,0,0,1,2,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC/C=CCC=C/CCCCCCCC(O)=O,1,280.240230264,2.0,1.0,14.0,1.0,1.0,2.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.51981676044319,37.3,5.884500000000005,86.99380000000006,13.1501443369609,8.288050943283851,5.374473848543474,3.341276041487305,2.0876529762903813,13.1501443369609,8.288050943283851,5.374473848543474,3.341276041487305,2.0876529762903813,-1.05,18.95,16.005710306406684,16.95,0.0,11.075832682792555,4.794537184071822,0.0,83.97359667480276,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,0.0,83.97359667480276,0.0,24.304080427335524,0.0,0.0,5.969305287951849,5.106527394840706,4.794537184071822,0.0,0.0,0.0,63.33192574165621,38.524929737556064,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,5.969305287951849,5.969305287951849,0.0,6.4208216229260096,25.683286491704038,44.94575136048208,0.0,0.0,31.227817627026145,5.106527394840706,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,0.0,0.0,18,0,0,0,0,0,0,0,0,2,0,20,16,3,0,0,0,0,14,4,2,1,1,0,0,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN,0,46.05309819199999,2.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.599139928685283,38.05,-0.9205000000000001,13.247100000000001,2.0773502691896257,0.7886751345948129,0.2886751345948129,0.0,0.0,2.0773502691896257,0.7886751345948129,0.2886751345948129,0.0,0.0,-0.08,2.92,1.9199999999999995,1.9200000000000033,11.268461667376624,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425791397110385,5.842670270266239,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,0.0,11.268461667376624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,1,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,2,2,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC(=O)CS[P](=S)(OC)OC,0,228.99962187399998,4.0,1.0,5.0,1.0,5.0,7.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.30244672165102,47.56,0.9828999999999999,54.82770000000003,9.72298218186119,7.371979980578699,8.28287870647432,6.755272729712451,3.1022951447879294,7.195561829005821,3.1431459946879663,1.7589753145510647,1.0798103176053522,0.38979775479498335,0.39,12.390000000000002,5.937904811898852,4.424102131576394,5.316788604006331,32.927300401330555,25.648887596134106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.075262396891215,13.842031507495456,0.0,5.316788604006331,0.0,0.0,27.020120671979047,0.0,0.0,0.0,34.78929821488137,14.364282927429965,4.794537184071822,0.0,0.0,0.0,11.38172479611316,11.806856088638648,21.267267065232257,5.752853606746789,0.0,0.0,11.60071733012956,0.0,0.0,5.693537600778055,11.660033336098294,0.0,0.0,25.601319878668225,7.04767198267719,0.0,5.316788604006331,20.85435041206228,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937057823129251,15.78892857142857,6.246235827664398,0.0,5,0,0,0,0,2,1,1,0,3,0,12,9,2,0,0,0,0,5,7,4,1,1,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,0,377.870630956,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.8333333333333334,5.0,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,8.0,139.96799807715874,12.53,4.481400000000002,77.57500000000003,13.882817200954259,8.51693162799143,9.581833664301058,10.215793303651186,8.43442226552977,9.34724352484353,6.249144789936064,6.306182474345143,5.923293583236558,5.298209213835469,1.44,12.932158223084155,3.2014111163459638,0.9859582678778774,0.0,26.28963147186426,4.736862953800049,23.671624184645573,6.4208216229260096,10.064572704227194,0.0,0.0,0.0,0.0,0.0,69.60563934139509,4.736862953800049,0.0,0.0,23.671624184645573,32.71045309479027,0.0,10.064572704227194,0.0,0.0,69.60563934139509,4.736862953800049,0.0,0.0,0.0,23.20187978046503,46.40375956093006,30.09244580757158,0.0,22.272505479723797,9.748344582882218,4.33335411348544,0.0,0.0,0.0,14.081698696367658,24.04374486781939,21.90038479654998,6.4208216229260096,0.0,0.0,0.0,0.0,74.34250229519515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3746913580246911,6.600916792642986,39.5237745653817,0.0,12,0,6,0,0,0,0,0,0,0,1,19,6,0,0,16,1,0,0,2,1,0,0,0,0,6,0,0,0,2,8,3,1,0,4,0,0,0,0,0,10,6
Nc1[nH]ncn1,0,84.04359612799999,4.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.388203767821736,67.59,-0.6131000000000004,20.795100000000005,3.049127729379167,1.5022865095890932,0.8707127535060524,0.43365482039828906,0.21493870025573633,3.049127729379167,1.5022865095890932,0.8707127535060524,0.43365482039828906,0.21493870025573633,-1.06,3.1424291497975703,0.9652015100499948,0.31360133319729266,5.733667477162185,15.181342137549283,0.0,0.0,0.0,6.3273200747645415,0.0,0.0,0.0,5.948339280986494,0.0,0.0,0.0,0.0,15.181342137549283,0.0,0.0,5.733667477162185,6.3273200747645415,0.0,0.0,5.948339280986494,5.733667477162185,0.0,10.082660329248245,5.098681808301038,0.0,0.0,0.0,0.0,0.0,6.3273200747645415,0.0,5.948339280986494,0.0,0.0,0.0,0.0,5.948339280986494,0.0,6.3273200747645415,0.0,0.0,15.181342137549283,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.166666666666668,0.0,0.0,2,0,0,0,0,0,0,1,3,0,0,6,1,0,0,3,2,0,0,4,4,3,2,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0
