SMILES,value (% BOD),Salt Stripped Molecule,SMILES (Optimized Geometry),Converged,Energy,SMILES (RDKit Mol),SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
COc1c2occc2cc3C=CC(=O)Oc13,0,COc1c2occc2cc2ccc(=O)oc21,COc1c2occc2cc2c1OC(=O)C=C2,1,48.15383637,COc1c2occc2cc3C=CC(=O)Oc13,2.5478,58.808,90.03388772,52.58,216.192,216.0422587,4,0,1,0,4,0,4,16,24,3,3,0,0,2,0,0,1,0,0,0.083333333,8.519744508,4.774613617,3.421549311,2.487084304,1.791557638,4.774613617,3.421549311,2.487084304,1.791557638,-2.23,9.029263936,3.131017244,1.129271813,10.36244927,7.109797541,0,0,0,44.15747033,0,21.93848871,0,0,5.749511833,0,13.57116483,0,0,0,0,7.109797541,40.94875477,0,5.749511833,21.93848871,13.57116483,0,4.794537184,0,0,0,18.19910121,16.8388155,13.37296054,0,11.16604028,5.749511833,0,5.625586319,12,0,0,0,0,0,0,0,0,2,2,0,2,1,0,8,7,0,1,8,4,0,0,0,0,2,1,0,0,7,6,0,0,0,1,2,0,0,0,0,4,2
CCCCCCCC/C=C/CCCCCCCC(N)=O,54,CCCCCCCC/C=C/CCCCCCCC(N)=O,CCCCCCCC/C=C/CCCCCCCC(N)=O,1,1.101985191,CCCCCCCC/C=C/CCCCCCCC(N)=O,5.5092,88.6464,125.7550767,43.09,281.484,281.2718647,2,2,15,1,1,1,2,20,55,0,0,0,0,0,0,0,0,0,0,0.833333333,13.53979403,8.703289366,5.800601539,3.684978016,2.369970683,8.703289366,5.800601539,3.684978016,2.369970683,-0.79,19.21,16.26491488,17.21,5.733667477,5.907179729,4.794537184,0,96.81523992,12.15204021,0,0,0,0,0,0,4.794537184,0,0,5.733667477,96.81523992,0,12.15204021,0,0,5.907179729,5.733667477,4.794537184,0,0,0,70.4423504,32.10410811,6.420821623,0,0,0,5.907179729,0,0,18,0,0,0,0,0,0,1,0,1,0,0,17,2,0,0,0,0,15,3,2,2,1,0,0,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC(F)(F)C(Cl)Cl,6,FC(F)(F)C(Cl)Cl,FC(F)(F)C(Cl)Cl,1,46.24827631,FC(F)(F)C(Cl)Cl,2.3524,21.549,48.2073318,0,152.93,151.9407401,0,0,0,0,0,0,5,7,8,0,0,0,0,0,0,0,0,0,0,1,4.479030526,2.164929186,1.938573709,0.742307489,0,1.292057625,0.84230905,0.24743583,0,0.37,7.37,2.092227095,2.997943485,0,11.01256821,0,0,0,0,0,0,0,13.17124514,0,23.20187978,13.17124514,0,0,0,11.01256821,0,0,0,0,23.20187978,0,0,0,13.17124514,0,23.20187978,0,0,0,0,0,4.83626969,0,6.176298517,2,3,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,1,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,1,-72.9450088,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,5.0824,39.576,118.9365811,0,400.056,399.9744515,0,0,0,0,0,0,16,24,24,1,0,1,1,0,0,0,0,1,1,1,10.04743157,5.023715784,4.610037025,3.304259818,2.006290717,5.023715784,4.610037025,3.304259818,2.006290717,-1.12,20.92370629,4.340433435,1.642539554,0,47.38023334,0,0,0,0,0,0,0,70.24664076,0,0,70.24664076,0,0,0,47.38023334,0,0,0,0,0,0,0,8.780830095,61.46581067,0,0,0,0,0,0,0,0,0,47.38023334,8,16,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-11,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,81.82891559,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.9863,63.1608,183.5166844,37.3,614.092,613.9609283,2,1,10,1,1,0,25,37,38,0,0,0,0,0,0,0,0,0,0,0.916666667,15.54864477,7.524322383,6.546842078,4.173676642,1.889668631,7.524322383,6.546842078,4.173676642,1.889668631,-2.14,34.86,8.178795087,3.901372307,0,76.47742288,4.794537184,0,0,0,0,0,0,100.9795461,0,0,110.8806107,0,0,0,65.4015902,0,0,0,0,5.969305288,5.106527395,0,4.794537184,100.9795461,0,0,0,0,0,0,0,0,0,71.37089549,12,23,0,0,0,0,0,0,0,2,0,0,35,1,0,0,0,0,10,4,2,1,1,0,0,25,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1,80.6986743,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,5.9615,57.6128,160.493614,20.23,532.112,531.9942791,1,1,10,1,1,0,21,32,36,0,0,0,0,0,0,0,0,0,0,1,13.79096011,6.796572329,5.806976705,3.716675463,1.661168042,6.796572329,5.806976705,3.716675463,1.661168042,-1.44,30.56,7.537061072,3.427102397,0,71.44161662,0,0,0,0,0,0,0,87.80830095,0,0,92.91482835,0,0,0,59.72820726,6.606881965,0,0,0,0,5.106527395,0,8.780830095,79.02747086,0,0,0,0,0,6.606881965,0,0,0,59.72820726,11,20,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,10,2,1,1,1,0,0,21,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,0,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,1,106.5769728,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,5.2702,78.054,135.170681,0,364.914,361.8757163,0,0,0,0,0,0,6,18,26,4,0,2,4,0,0,0,0,2,4,0.666666667,13.47456891,8.045527107,8.901419847,9.41585593,7.614273222,5.777740269,5.625768657,5.123356209,4.47806017,1.22,12.92296058,3.339877472,0.973444995,0,14.0816987,0,23.67162418,6.420821623,22.21661292,0,0,0,0,0,69.60563934,0,0,0,23.67162418,20.50252032,0,22.21661292,0,0,69.60563934,0,0,0,0,23.20187978,58.55579977,30.09244581,0,10.0645727,9.748344583,4.333354113,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,6,0,0,13,2,0,0,0,0,0,0,0,0,6,0,0,0,3,6,3,0,0,4,0,0,0,0,0,8,5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,33.89489818,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.5655,64.527,196.9829038,3.24,671.085,670.9599609,1,0,9,0,1,0,28,40,40,0,0,0,0,0,0,0,0,0,0,1,16.65225437,8.023340779,6.898780844,4.226884221,2.050994836,8.023340779,6.898780844,4.226884221,2.050994836,-1.93,38.07,9.033096629,4.708120989,0,77.10337214,0,0,0,0,0,0,0,118.5412063,0,0,118.5412063,0,4.899909731,0,72.20346241,0,0,0,0,0,0,0,0,118.5412063,4.899909731,0,0,0,0,0,0,0,0,72.20346241,12,27,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0,9,1,1,0,0,0,0,27,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,-15.18813474,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0869,59.1677,92.60397987,32.34,233.098,232.0170183,3,1,1,1,1,2,5,14,24,1,1,0,0,0,0,0,1,0,0,0.222222222,9.355299532,4.694085425,3.767867972,2.316081626,1.107255143,3.938156479,2.953467719,1.577052348,0.809163962,-0.93,11.14651109,4.529874882,2.786838599,5.316788604,25.02636821,0,0,0,18.19910121,10.04526663,0,0,10.48192346,0,23.20187978,4.794537184,0,4.899909731,0,0,19.41213257,28.24436783,0,0,34.92038057,10.21669833,0,4.794537184,0,0,23.20187978,18.19910121,19.78273024,10.04526663,0,0,0,0,6.031114512,9,0,2,0,0,0,0,2,0,1,0,0,7,1,0,3,3,0,1,4,3,1,1,0,0,5,1,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,23.71502556,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0185,60.2527,97.6715636,41.57,249.097,248.0119329,4,1,2,1,2,2,6,15,25,1,1,0,0,0,0,0,1,0,0,0.222222222,9.763547822,4.837694306,3.553483043,2.469763759,1.157086563,4.08176536,2.73908279,1.730734481,0.858995381,-0.97,12.10127584,5.207126085,3.266378034,5.316788604,25.25180176,4.837588584,0,0,18.19910121,10.04526663,0,0,10.48192346,0,23.20187978,9.632125768,0,5.063217725,0,0,19.47425813,28.24436783,0,0,34.92038057,5.316788604,4.837588584,9.857754909,0,0,23.20187978,18.19910121,12.73505826,17.15506417,0,0,0,0,6.031114512,9,0,2,0,0,0,0,2,0,2,0,0,8,1,0,3,3,0,2,6,4,1,1,0,0,5,2,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1,-86.5636651,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,3.58472,79.023,119.5107998,53.47,304.352,304.1010502,5,0,7,0,6,0,7,19,40,1,1,0,0,1,0,0,0,0,0,0.666666667,13.75447182,8.897176455,7.169552629,4.559747056,3.384127713,6.341137853,4.234512686,2.144165703,1.387543448,-0.55,16.50420054,7.290405124,5.146214183,4.523747162,23.18172097,20.85435041,6.9237372,45.13118734,6.066367068,0,0,0,0,5.879988336,6.718607232,13.57124149,0,9.967957042,0,40.53659204,13.21376393,17.58469956,0,5.879988336,18.52546332,4.523747162,9.047494323,4.983978521,4.983978521,0,13.8474744,20.7712116,29.4850572,13.21376393,5.824404498,0,5.879988336,0,6.718607232,12,0,0,0,0,1,1,0,2,3,0,0,12,1,0,3,3,0,7,8,5,0,0,0,0,6,5,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,64.67815172,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4451,43.3728,124.7326327,37.3,414.064,413.9737026,2,1,6,1,1,0,17,25,26,0,0,0,0,0,0,0,0,0,0,0.875,10.52492898,5.012464491,4.2492699,2.596319125,1.100989873,5.012464491,4.2492699,2.596319125,1.100989873,-1.58,23.42,5.456258065,2.739201485,0,52.78730621,4.794537184,0,0,0,0,0,0,65.85622572,0,0,75.75729029,0,0,0,41.71147353,0,0,0,0,5.969305288,5.106527395,0,4.794537184,65.85622572,0,0,0,0,0,0,0,0,0,47.68077881,8,15,0,0,0,0,0,0,0,2,0,0,23,1,0,0,0,0,6,4,2,1,1,0,0,17,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,14,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1,60.36290374,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.4203,37.8248,101.7095623,20.23,332.084,332.0070534,1,1,6,1,1,0,13,20,24,0,0,0,0,0,0,0,0,0,0,1,8.767244322,4.284714437,3.509404527,2.139317946,0.872489283,4.284714437,3.509404527,2.139317946,0.872489283,-0.88,19.12,4.841557096,2.285403182,0,47.75149994,0,0,0,0,0,0,0,52.68498057,0,0,57.79150797,0,0,0,36.03809059,6.606881965,0,0,0,0,5.106527395,0,8.780830095,43.90415048,0,0,0,0,0,6.606881965,0,0,0,36.03809059,7,12,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,6,2,1,1,1,0,0,13,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
c1cc(CCCC)cc(CCCC)c1OC(CC)C(=O)Nc2c(O)c(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)ccc2,1,CCCCc1ccc(OC(CC)C(=O)Nc2cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c2O)c(CCCC)c1,CCCCc1ccc(OC(CC)C(=O)Nc2cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c2O)c(CCCC)c1,1,119.0376556,c1cc(CCCC)cc(CCCC)c1OC(CC)C(=O)Nc2c(O)c(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)ccc2,7.6449,139.6882,232.8168665,87.66,594.568,594.2328551,6,3,14,3,4,2,13,41,74,2,2,0,0,0,0,0,2,0,0,0.5,22.80890913,13.15195851,9.455583743,6.253651123,3.802159314,13.15195851,9.455583743,6.253651123,3.802159314,-3.51,33.69514619,13.90596861,8.037181156,15.37044016,41.04621009,22.43071761,0,64.0022227,36.39820241,0,0,0,42.10767788,11.49902367,0,50.16537005,0,0,0,89.8422862,10.63357721,47.52510539,0,11.49902367,23.18913201,20.47696756,9.589074368,0,30.73290533,0,51.81195605,61.4301123,0,11.37477255,5.749511833,11.85347822,0,5.907179729,23.92853658,28,7,0,0,0,0,0,2,0,4,0,0,28,2,0,6,6,0,14,10,6,3,3,0,0,13,10,3,3,6,6,0,0,0,0,2,0,0,0,0,0,0
Fc1ccccc1F,0,Fc1ccccc1F,Fc1ccccc1F,1,16.43436028,Fc1ccccc1F,1.9648,26.358,45.76247393,0,114.094,114.0281066,0,0,0,0,0,0,2,8,12,1,1,0,0,0,0,0,1,0,0,0,4.065330023,2.205314742,1.414108774,0.824372589,0.439294576,2.205314742,1.414108774,0.824372589,0.439294576,-0.92,5.221242938,1.903089911,0.832267574,0,0,0,11.63444168,0,24.26546827,0,0,0,8.780830095,0,0,8.780830095,0,0,0,0,0,35.89990996,0,0,0,0,0,8.780830095,0,0,12.13273414,12.13273414,0,0,0,11.63444168,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-23,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,95.96513363,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.2569,73.0548,212.9087102,37.3,714.106,713.9545412,2,1,12,1,1,0,29,43,44,0,0,0,0,0,0,0,0,0,0,0.928571429,18.06050266,8.780251329,7.695628167,4.962355401,2.284008011,8.780251329,7.695628167,4.962355401,2.284008011,-2.42,40.58,9.540610975,4.489692812,0,88.32248122,4.794537184,0,0,0,0,0,0,118.5412063,0,0,128.4422709,0,0,0,77.24664853,0,0,0,0,5.969305288,5.106527395,0,4.794537184,118.5412063,0,0,0,0,0,0,0,0,0,83.21595382,14,27,0,0,0,0,0,0,0,2,0,0,41,1,0,0,0,0,12,4,2,1,1,0,0,29,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1cccc(c1)C(F)(F)F,0,FC(F)(F)c1cccc(C(F)(F)F)c1,FC(F)(F)c1cccc(C(F)(F)F)c1,1,21.98578739,FC(F)(F)c1cccc(c1)C(F)(F)F,3.7242,36.446,75.15449977,0,214.108,214.0217194,0,0,0,0,0,0,6,14,18,1,1,0,0,0,0,0,1,0,0,0.25,6.577187915,3.455260624,2.576322731,1.517224751,0.871849625,3.455260624,2.576322731,1.517224751,0.871849625,-1.2,10.878125,3.181286982,2.397448225,0,0,12.35259703,0,11.12690298,24.26546827,0,0,0,26.34249029,0,0,26.34249029,0,0,0,12.35259703,0,35.39237126,0,0,0,0,0,0,26.34249029,0,6.066367068,18.19910121,0,11.12690298,0,0,0,0,12.35259703,8,6,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0
NC(N)=NC#N,0,N#CN=C(N)N,N#CN=C(N)N,1,-18.16055508,NC(N)=NC#N,-1.25912,21.4228,35.0718767,88.19,84.082,84.04359613,4,4,0,2,2,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,3.049127729,1.248170662,0.636668955,0.179099445,0.057735027,1.248170662,0.636668955,0.179099445,0.057735027,-1.24,4.76,2.025957447,2.76,11.46733495,5.959554569,0,11.45504765,0,4.992404733,0,0,0,0,0,0,0,5.261891555,0,16.45973969,0,0,0,0,6.193156096,5.959554569,11.46733495,0,0,5.261891555,4.992404733,0,0,0,0,0,0,12.15271066,0,0,2,0,0,0,0,0,0,4,0,0,0,0,3,1,1,0,0,0,0,4,4,4,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1cccnc1,0,Nc1cccnc1,Nc1cccnc1,1,17.62968424,Nc1cccnc1,0.6638,28.6494,41.9909418,38.91,94.117,94.05309819,2,2,0,1,2,0,2,7,13,1,1,0,0,1,0,0,0,0,0,0,3.833964941,2.04908985,1.286358598,0.684414526,0.375967252,2.04908985,1.286358598,0.684414526,0.375967252,-1.05,4.118067227,1.598931215,0.891824957,5.733667477,4.983978521,0,0,0,24.52642128,0,0,0,5.687386275,0,0,0,0,4.983978521,0,0,5.733667477,24.52642128,0,0,5.687386275,5.733667477,4.983978521,0,0,0,0,12.13273414,12.39368714,5.687386275,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,3,0,0,2,2,2,1,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
Nc1cccc2cccc(N)c12,0,Nc1cccc2cccc(N)c12,Nc1cccc2cccc(N)c12,1,31.06640367,Nc1cccc2cccc(N)c12,2.0042,52.7728,70.79284905,52.04,158.204,158.0843983,2,4,0,2,2,0,2,12,22,2,2,0,0,0,0,0,2,0,0,0,6.618802154,3.815384141,2.79259225,1.969159096,1.399786246,3.815384141,2.79259225,1.969159096,1.399786246,-1.7,6.976638734,2.411370394,0.889434736,11.46733495,0,0,0,0,36.39820241,0,10.77244843,0,11.37477255,0,0,0,0,0,0,0,11.46733495,36.39820241,0,0,22.14722098,11.46733495,0,0,0,0,24.26546827,17.51895835,16.76099676,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,2,0,0,6,5,0,0,2,2,4,2,0,0,2,0,0,0,6,4,0,0,0,0,2,0,0,0,0,2,1
O=C1C(Nc2ccccc12)=C/3Nc4ccccc4C3=O,0,O=C1c2ccccc2NC1=C1Nc2ccccc2C1=O,O=C1c2ccccc2NC1=C1Nc2ccccc2C1=O,1,69.5791558,O=C1C(Nc2ccccc12)=C/3Nc4ccccc4C3=O,2.8148,75.8164,114.669769,58.2,262.268,262.0742276,4,2,0,2,4,0,4,20,30,4,2,0,2,0,0,2,2,0,0,0,10.43529873,6.312948829,4.749415854,3.566843352,2.584509619,6.312948829,4.749415854,3.566843352,2.584509619,-2.88,10.98949871,3.80530475,1.357721268,10.63357721,11.56648989,0,0,20.71597735,59.92501517,0,0,0,11.37477255,0,0,9.589074368,0,0,0,0,10.63357721,71.05191816,0,0,22.94126244,10.63357721,9.589074368,0,0,0,24.26546827,24.26546827,22.50167553,0,11.39407863,0,11.56648989,0,0,16,0,0,0,0,0,0,0,2,2,0,0,0,3,0,14,6,0,0,6,4,2,2,0,0,2,0,0,0,10,8,0,0,0,2,2,0,0,0,0,4,2
CCN(C(=O)C=CC)c1ccccc1C,2,CC=CC(=O)N(CC)c1ccccc1C,CC=CC(=O)N(CC)c1ccccc1C,1,27.43128726,CCN(C(=O)C=CC)c1ccccc1C,2.92402,64.02,91.21775066,20.31,203.285,203.1310142,2,0,3,0,1,1,2,15,32,1,1,0,0,0,0,0,1,0,0,0.307692308,9.526670282,5.201381294,3.368983225,2.29775111,1.543717009,5.201381294,3.368983225,2.29775111,1.543717009,-1.57,11.50446016,5.34525976,2.687702519,4.899909731,12.45193614,4.794537184,6.9237372,19.41092589,36.41750849,0,0,0,5.687386275,0,0,4.794537184,0,0,0,20.7712116,11.44466614,41.98095998,0,0,11.594566,4.899909731,4.794537184,0,0,0,24.27512131,38.47705027,12.23214268,0,0,0,0,5.907179729,0,13,0,0,0,0,0,0,1,0,1,0,0,7,2,0,3,3,0,3,3,2,0,0,0,0,4,3,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0
OC(=O)CNC(=O)c1ccccc1,81,O=C(O)CNC(=O)c1ccccc1,O=C(O)CNC(=O)c1ccccc1,1,18.86093714,OC(=O)CNC(=O)c1ccccc1,0.501,46.411,75.1933696,66.4,179.175,179.0582431,4,2,3,2,2,1,4,13,22,1,1,0,0,0,0,0,1,0,0,0.111111111,6.857568304,3.749645472,2.442441483,1.43614897,0.847481068,3.749645472,2.442441483,1.43614897,0.847481068,-1.84,9.249605735,4.251656293,2.943578505,5.316788604,23.52776882,4.794537184,0,10.35798868,30.33183534,0,0,0,0,0,0,14.69560176,0,5.316788604,0,0,6.544756406,35.89528683,0,0,11.87648502,10.423316,9.589074368,0,0,0,18.19910121,12.13273414,5.563451492,0,6.544756406,0,0,5.907179729,5.969305288,9,0,0,0,0,0,0,1,0,3,0,0,5,2,0,3,3,0,3,7,4,2,2,0,0,3,2,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0
OC(=O)c1cccc(n1)C(O)=O,78,O=C(O)c1cccc(C(=O)O)n1,O=C(O)c1cccc(C(=O)O)n1,1,87.26173816,OC(=O)c1cccc(n1)C(O)=O,0.478,38.1556,67.29244703,87.49,167.12,167.0218576,5,2,2,2,3,0,5,12,17,1,1,0,0,1,0,0,0,0,0,0,5.890188175,3.046692417,2.018372773,1.187328467,0.672928362,3.046692417,2.018372773,1.187328467,0.672928362,-1.91,8.189108028,2.996670139,1.570828976,0,27.13564389,0,0,20.97693036,18.19910121,0,0,0,0,0,0,19.80212916,0,4.983978521,0,0,0,29.5869572,0,0,11.93861058,10.21305479,0,14.57305289,0,0,6.066367068,12.13273414,0,0,11.38785599,0,0,0,11.93861058,7,0,0,0,0,0,0,0,1,4,0,0,4,2,0,3,3,0,2,9,5,2,2,0,0,4,0,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0
